Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
3470,0.71,Ideal,H,VS1,61.9,56.0,5.7,5.74,3.54,2909
25765,0.55,Ideal,H,VVS1,60.5,57.0,5.32,5.35,3.23,1741
5822,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2130
19112,0.33,Premium,F,SI1,62.8,58.0,4.42,4.4,2.77,705
17596,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,3360
5255,0.91,Very Good,G,SI2,63.2,61.0,6.27,6.01,3.88,3282
8516,0.55,Very Good,D,SI1,63.1,56.0,5.19,5.22,3.28,1593
4462,0.7,Ideal,G,VVS1,60.7,57.0,5.73,5.76,3.49,3303
4967,0.33,Ideal,E,VVS1,60.2,57.0,4.5,4.47,2.7,1052
21566,0.31,Premium,F,VS2,62.3,59.0,4.34,4.29,2.69,802
6973,1.58,Very Good,J,SI1,61.6,57.0,7.47,7.54,4.62,8057
1653,1.21,Ideal,H,VS2,62.6,54.8,6.78,6.84,4.26,7426
2138,0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,2274
7733,1.08,Ideal,H,VVS1,61.8,57.0,6.55,6.59,4.06,9041
19740,0.42,Premium,G,VS1,60.6,58.0,4.95,4.82,2.96,984
5036,0.3,Good,H,VVS2,63.7,55.0,4.27,4.24,2.71,776
21564,1.2,Ideal,E,VVS1,61.6,57.0,6.78,6.83,4.19,13474
11211,0.7,Ideal,E,VS2,60.8,56.0,5.74,5.78,3.5,3504
16107,0.41,Ideal,E,SI1,62.7,57.0,4.77,4.74,2.98,969
14889,0.7,Premium,F,SI1,62.6,55.0,5.65,4.5,3.0,2184
14696,0.33,Ideal,F,VS2,61.4,57.0,4.48,4.45,2.74,854
12144,0.31,Ideal,E,VS2,61.0,56.0,4.38,4.34,2.66,872
26384,0.56,Ideal,D,SI1,61.4,57.0,5.31,5.34,3.27,1723
5571,1.71,Very Good,D,SI2,63.5,56.0,7.58,7.51,4.79,11844
17546,1.14,Very Good,E,IF,,57.0,6.63,6.71,4.22,12647
6249,0.32,Very Good,J,VVS1,60.2,60.0,4.42,4.49,2.68,544
25444,0.7,Ideal,G,VS1,61.5,56.0,5.7,5.75,3.52,3065
4435,1.01,Premium,G,IF,60.0,61.0,6.45,6.41,3.86,8120
18785,0.7,Ideal,F,VVS2,61.5,56.0,5.7,5.78,3.53,4439
13505,0.53,Ideal,E,VS2,61.4,56.0,5.21,5.24,3.21,1721
4421,1.21,Ideal,J,VS1,61.8,56.2,6.78,6.86,4.2,5604
14401,1.51,Premium,F,SI1,60.9,61.0,7.32,7.3,4.45,11666
3615,0.4,Premium,G,VVS1,61.5,58.0,4.69,4.74,2.9,1123
1341,0.32,Ideal,G,VS1,61.3,57.0,4.37,4.4,2.69,645
14016,0.9,Good,I,SI1,63.8,57.0,6.06,6.13,3.89,2823
26179,0.41,Ideal,G,IF,61.0,57.0,4.79,4.81,2.93,1367
8196,0.33,Ideal,F,SI2,62.3,55.0,4.44,4.49,2.78,450
11777,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1250
24130,0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,2106
11111,0.41,Premium,G,VVS1,59.7,60.0,4.83,4.85,2.89,1074
20849,0.36,Ideal,E,VS1,62.0,54.2,4.55,4.58,2.83,863
10539,0.81,Ideal,D,SI1,62.0,56.0,5.97,6.0,3.71,3852
22806,1.33,Ideal,H,VS1,59.3,57.0,7.18,7.22,4.27,8558
18909,1.27,Good,J,SI2,66.0,59.0,6.71,6.75,4.44,4542
7452,1.24,Premium,D,SI1,62.4,59.0,6.82,6.86,4.27,7351
2253,2.0,Very Good,E,SI2,63.5,59.0,7.9,7.98,5.04,15864
17506,1.15,Premium,I,SI1,59.6,58.0,6.86,6.82,4.08,4959
3029,1.33,Very Good,H,SI2,63.5,57.0,6.99,6.88,4.4,5586
3611,1.06,Premium,H,VS2,60.8,59.0,6.55,6.58,3.99,5205
2900,0.34,Ideal,F,VS1,62.1,57.0,4.49,4.53,2.8,745
8610,1.11,Ideal,D,VS2,61.2,57.0,6.69,6.71,4.1,10443
13832,0.31,Ideal,D,VS1,61.1,56.0,4.33,4.37,2.66,713
8173,0.57,Ideal,F,VVS1,60.7,57.0,5.39,5.36,3.26,2507
12339,1.61,Very Good,G,SI2,63.4,55.0,7.47,7.35,4.7,6915
979,0.32,Premium,H,VVS1,60.9,58.0,4.43,4.4,2.69,936
3586,1.03,Good,H,SI2,63.8,63.0,6.36,6.3,4.04,5768
20779,0.3,Ideal,I,SI1,61.3,56.0,4.33,4.32,2.65,506
24876,0.33,Ideal,F,IF,61.3,55.0,4.47,4.5,2.75,1240
10663,1.26,Fair,G,SI2,53.2,61.0,7.44,7.36,3.94,4966
14510,0.41,Ideal,I,VVS1,61.8,55.0,4.76,4.79,2.95,863
25483,0.31,Premium,D,VS2,61.2,59.0,4.32,4.37,2.66,734
23646,0.51,Very Good,E,SI1,61.6,53.0,5.16,5.19,3.19,1315
20089,0.49,Premium,H,VS2,59.5,62.0,5.14,5.12,3.05,1103
10645,0.3,Ideal,F,VS1,61.2,57.0,4.32,4.34,2.65,621
4306,0.76,Ideal,H,SI1,62.4,55.0,5.87,5.83,3.65,2371
7077,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3387
1084,0.41,Ideal,G,VS1,60.8,56.0,4.79,4.82,2.92,899
15958,1.06,Ideal,G,VS2,61.9,54.0,6.54,6.58,4.06,6890
13822,0.36,Ideal,D,VS2,61.0,56.0,4.63,4.59,2.81,1094
3485,1.05,Ideal,F,VVS2,61.5,57.0,6.51,6.57,4.02,9138
20922,0.27,Ideal,H,VS1,62.3,54.0,4.16,4.19,2.6,500
16571,0.73,Premium,G,VS2,61.4,59.0,5.83,5.76,3.56,2770
24339,0.42,Ideal,G,VS1,62.5,54.0,4.84,4.79,3.01,984
689,0.27,Ideal,H,VVS2,62.1,57.0,4.15,4.1,2.56,623
9555,0.63,Ideal,D,SI1,62.0,56.0,5.55,5.48,3.42,1992
11047,0.27,Very Good,E,VVS2,60.9,58.0,4.14,4.17,2.53,620
3310,0.46,Good,F,VS1,61.6,62.2,4.84,5.0,3.04,1168
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
6161,0.38,Ideal,E,VS1,61.4,56.0,4.66,4.69,2.87,920
2732,1.01,Very Good,G,VS2,63.2,57.0,6.35,6.3,4.0,5701
16499,0.31,Very Good,H,IF,61.3,55.0,4.37,4.4,2.69,778
11830,1.01,Premium,G,SI1,63.0,58.0,6.35,6.29,3.98,4525
11273,0.39,Premium,E,SI1,59.1,59.0,4.81,4.76,2.83,860
26862,0.4,Premium,G,SI1,59.2,61.0,4.81,4.78,2.84,900
22076,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,3288
19958,0.3,Ideal,G,VVS2,62.7,57.0,4.26,4.32,2.69,684
24791,1.12,Ideal,F,SI2,61.6,57.0,6.68,6.66,4.11,4720
3620,0.32,Ideal,E,VS2,62.2,56.0,4.41,4.37,2.73,900
15172,1.07,Very Good,D,VS1,59.9,55.0,6.69,6.71,4.01,9681
10519,0.39,Very Good,E,VS1,60.0,59.0,4.76,4.8,2.87,900
11128,0.57,Ideal,D,SI1,62.4,56.0,5.32,5.29,3.31,1847
5465,1.2,Premium,F,VS2,62.8,59.0,6.78,6.69,4.23,8964
1022,1.23,Ideal,H,VS1,62.1,54.0,6.87,6.89,4.27,7946
4840,0.53,Ideal,D,VS2,60.9,57.0,5.24,5.17,3.17,1877
6482,0.9,Fair,G,VS2,65.8,61.0,5.99,5.96,3.93,4309
1430,1.52,Very Good,G,VS2,60.8,57.0,7.41,7.49,4.53,12596
4141,0.35,Premium,E,VS2,60.9,59.0,4.56,4.54,2.77,984
11639,0.71,Ideal,E,VS2,62.5,56.0,5.69,5.71,3.56,3304
26877,0.7,Very Good,F,SI1,63.1,54.0,5.64,5.67,3.57,2278
3270,0.32,Ideal,H,VS2,62.1,56.0,4.37,4.42,2.73,505
25510,0.3,Very Good,E,VS2,62.8,56.0,4.28,4.32,2.7,658
23469,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,491
21718,0.9,Good,H,SI1,63.8,56.0,6.07,6.02,3.86,2732
439,2.01,Premium,J,VS2,60.5,60.0,8.13,8.09,4.91,13400
14997,0.7,Very Good,J,VS2,58.2,60.0,5.86,5.9,3.42,1896
12515,0.96,Premium,H,VS2,61.7,55.0,6.36,6.31,3.91,4529
23727,0.23,Very Good,F,VS1,60.9,57.0,3.96,3.99,2.42,357
6602,0.32,Premium,I,SI1,61.6,61.0,4.4,4.36,2.7,540
13175,1.51,Very Good,J,SI2,61.9,59.0,7.26,7.31,4.51,6546
10000,0.73,Ideal,F,SI1,62.1,55.0,5.75,5.78,3.58,2822
12807,0.75,Ideal,H,SI1,62.9,57.0,5.75,5.8,3.63,2523
3297,0.24,Very Good,F,VS1,62.5,58.0,3.95,3.96,2.47,419
4279,0.53,Premium,E,VVS1,60.8,59.0,5.23,5.17,3.16,2514
8604,1.03,Premium,H,SI2,62.3,59.0,6.46,6.42,4.01,4153
23574,1.01,Premium,E,VS1,62.9,61.0,6.39,6.33,4.0,7964
13402,1.05,Ideal,D,VS1,60.5,57.0,6.61,6.58,3.99,8820
16863,0.3,Premium,E,VS2,61.9,61.0,4.32,4.28,2.66,844
13265,1.1,Ideal,E,SI2,,56.0,6.64,6.61,4.08,5174
3891,1.01,Very Good,E,SI2,59.6,61.0,6.56,6.59,3.92,4355
19769,2.08,Very Good,E,SI2,62.4,60.0,8.13,8.15,5.08,18128
14239,0.3,Ideal,I,VS1,62.5,54.0,4.32,4.29,2.69,608
9862,0.41,Premium,G,SI1,62.5,58.0,4.75,4.78,2.98,719
17299,0.7,Very Good,G,VS1,63.2,56.0,5.61,5.56,3.53,2535
23809,0.51,Ideal,E,SI1,61.5,55.0,5.16,5.18,3.18,1438
23436,0.51,Ideal,G,VVS1,62.3,55.0,5.1,5.14,3.19,2005
17812,1.23,Premium,D,SI1,62.5,58.0,6.85,6.79,4.27,7715
11157,0.32,Very Good,F,VS1,62.2,55.0,4.37,4.39,2.72,616
14753,0.73,Very Good,I,VS2,59.0,61.0,5.84,5.88,3.46,2329
8044,0.51,Good,H,VS2,61.8,65.0,5.07,5.02,3.12,1128
17447,0.4,Premium,E,SI1,60.9,60.0,4.77,4.75,2.9,945
11248,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1080
25632,1.03,Fair,I,VS1,57.6,58.0,6.67,6.58,3.81,4328
23760,1.16,Ideal,I,SI1,,60.0,6.76,6.71,4.14,4742
509,0.36,Ideal,D,SI2,62.3,57.0,4.57,4.52,2.83,689
12468,0.83,Ideal,G,SI2,62.4,54.0,6.01,6.08,3.77,2751
1417,0.73,Ideal,F,VS1,61.1,57.0,5.8,5.89,3.57,3140
17396,1.01,Good,D,VS1,63.1,59.0,6.34,6.37,4.01,7955
717,1.24,Premium,G,IF,60.5,60.0,6.95,6.91,4.19,10508
23567,0.71,Ideal,E,VS1,62.7,57.0,5.66,5.69,3.56,3238
13013,0.72,Premium,F,VVS2,61.1,58.0,5.78,5.84,3.55,3250
13309,0.3,Premium,D,VS2,60.9,58.0,4.32,4.35,2.64,710
6719,0.36,Ideal,E,SI1,61.4,57.0,4.59,4.56,2.81,810
8418,0.7,Ideal,F,VVS2,62.0,57.0,5.68,5.74,3.54,3160
16815,0.41,Very Good,H,SI1,63.3,56.0,4.74,4.71,2.99,876
6126,0.91,Premium,D,VS2,62.0,58.0,6.15,6.2,3.83,5259
24372,0.39,Premium,F,IF,58.0,61.0,4.83,4.79,2.79,1290
26678,1.74,Ideal,J,SI1,62.1,54.0,7.73,7.69,4.79,9208
7301,0.57,Ideal,E,VS2,61.9,57.0,5.31,5.29,3.28,1949
13795,0.31,Ideal,D,SI2,62.5,55.0,4.34,4.3,2.7,593
670,3.04,Very Good,I,SI2,63.2,59.0,9.14,9.07,5.75,15354
3077,1.24,Premium,G,SI2,60.0,60.0,6.94,6.88,4.15,3896
10879,1.52,Very Good,I,SI1,62.8,62.0,7.23,7.29,4.56,9129
9296,1.05,Premium,H,SI1,62.2,58.0,6.5,6.46,4.03,4682
14938,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,2839
3085,1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26,7111
18402,0.33,Premium,E,VS2,60.6,58.0,4.49,4.45,2.71,866
16239,0.3,Very Good,E,VVS1,62.6,56.0,4.26,4.27,2.67,862
5993,1.4,Premium,G,SI2,,60.0,7.1,7.16,4.42,7225
9863,0.43,Premium,F,SI1,62.6,58.0,4.77,4.81,3.0,792
25990,1.01,Premium,H,SI2,59.9,59.0,6.51,6.48,3.89,4242
6963,1.59,Premium,E,VS2,62.3,59.0,7.38,7.43,4.61,15111
25651,0.31,Ideal,D,VVS2,62.2,54.0,4.34,4.38,2.71,840
15224,0.32,Ideal,H,SI2,61.9,54.0,4.42,4.46,2.75,420
7012,0.53,Premium,D,VS2,60.4,58.0,5.23,5.26,3.17,1857
5701,0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
23194,0.7,Premium,G,VS2,58.1,55.0,5.83,5.8,3.38,2657
18023,1.14,Fair,J,SI2,64.4,55.0,6.56,6.54,4.22,3403
8355,0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,1669
5012,0.31,Ideal,G,VVS1,61.5,55.0,4.39,4.42,2.71,789
20078,1.7,Ideal,I,VS2,61.7,56.0,7.72,7.64,4.74,11360
3237,2.0,Ideal,I,VS1,62.3,56.0,8.08,8.03,5.02,12907
6689,0.31,Premium,I,SI1,61.5,59.0,4.35,4.37,2.68,408
15394,0.55,Very Good,F,VVS2,63.1,56.0,5.19,5.23,3.29,2102
20347,0.36,Ideal,F,IF,61.4,56.0,4.57,4.61,2.82,1063
20026,1.5,Premium,F,SI2,60.8,59.0,7.36,7.3,4.46,9408
22955,2.43,Premium,J,VS2,62.2,57.0,8.63,8.54,5.34,18692
21851,0.41,Very Good,F,VS2,62.8,57.0,4.73,4.76,2.98,863
10192,1.51,Good,H,VS2,64.2,58.5,7.16,7.22,4.62,10763
24246,1.06,Very Good,H,VS2,62.5,57.0,6.47,6.49,4.05,5783
24669,0.43,Ideal,J,VS1,61.7,58.0,4.8,4.84,2.98,703
9652,1.5,Premium,I,VS1,62.7,59.0,7.3,7.25,4.56,10080
7330,0.42,Ideal,H,IF,61.9,56.0,4.81,4.79,2.97,1273
26275,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,15941
12297,0.23,Very Good,D,VVS2,59.6,61.0,3.99,4.03,2.39,499
23593,1.02,Ideal,I,SI1,61.9,55.0,6.43,6.46,3.99,3983
13121,2.22,Ideal,I,VS2,61.3,56.0,8.36,8.45,5.15,18363
15330,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
6565,1.06,Good,E,SI2,58.8,61.0,6.63,6.67,3.91,4257
11738,1.18,Very Good,J,SI2,63.5,57.0,6.68,6.74,4.26,4294
20494,1.0,Ideal,H,SI2,62.0,55.0,6.39,6.43,3.98,4580
20661,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,620
10316,1.51,Ideal,E,VS1,61.5,57.0,7.34,7.4,4.53,18729
26739,0.51,Ideal,H,SI1,61.7,55.0,5.12,5.16,3.17,1354
6066,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,427
11937,1.5,Good,D,SI1,63.1,57.0,7.24,7.31,4.59,11756
25515,1.59,Very Good,G,SI1,59.5,61.0,7.57,7.65,4.53,10963
2998,0.46,Fair,I,VS2,66.8,55.0,4.82,4.77,3.2,855
4259,0.3,Ideal,F,VVS1,61.6,58.0,4.27,4.3,2.64,814
1581,0.63,Ideal,I,VS2,62.1,54.0,5.51,5.54,3.43,1423
21915,1.23,Ideal,G,VS2,62.4,57.0,6.88,6.83,4.28,8233
8384,1.0,Good,G,SI2,57.8,64.0,6.55,6.5,3.77,3651
14390,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
9523,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,12229
16477,0.42,Ideal,G,VVS2,60.7,55.0,4.86,4.89,2.96,1031
9941,0.5,Very Good,G,SI1,62.8,55.0,5.03,5.07,3.17,1170
944,2.01,Premium,I,VS2,62.8,58.0,8.01,7.94,5.01,16778
13191,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7466
18196,0.31,Ideal,E,IF,62.2,54.0,4.33,4.35,2.7,987
13569,0.41,Ideal,G,VS2,62.7,56.0,4.77,4.74,2.98,1061
24299,0.33,Very Good,I,VVS1,58.9,61.0,4.52,4.55,2.67,609
15583,1.01,Good,F,SI2,63.6,59.0,6.38,6.34,4.04,4072
4777,0.31,Ideal,G,VS2,61.4,57.0,4.35,4.45,2.7,544
1112,0.4,Premium,E,VS1,62.8,59.0,4.67,4.63,2.92,1125
11362,1.02,Very Good,H,VS1,61.4,56.5,6.44,6.47,3.97,6204
14503,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,571
1791,0.8,Very Good,H,SI1,63.2,54.0,5.93,5.88,3.73,2553
9456,0.33,Ideal,E,VS2,62.6,57.0,4.42,4.37,2.75,928
19665,1.0,Premium,G,VS2,59.3,60.0,6.55,6.51,3.87,6048
21326,0.3,Premium,F,VS1,61.9,59.0,4.3,4.26,2.65,844
11396,0.52,Ideal,G,VVS2,61.6,56.0,5.15,5.18,3.18,1784
17295,1.52,Ideal,I,VVS1,61.9,56.0,7.37,7.34,4.55,11168
6224,0.71,Ideal,H,VS1,60.8,57.0,5.74,5.79,3.51,3229
7164,1.52,Good,H,VS2,63.3,57.0,7.32,7.33,4.64,10428
253,0.36,Very Good,F,SI1,60.7,54.0,4.64,4.67,2.83,641
17394,0.91,Very Good,E,SI1,63.1,58.0,6.17,6.12,3.88,4434
2967,0.28,Ideal,F,VVS2,61.4,57.0,4.2,4.24,2.59,642
14260,0.31,Ideal,G,VS1,61.5,54.0,4.39,4.43,2.71,658
9009,0.74,Premium,D,VS1,62.7,56.0,5.8,5.77,3.63,3365
20786,0.55,Very Good,F,SI1,,57.0,5.17,5.21,3.3,1271
19413,1.2,Ideal,G,VVS2,60.9,56.0,6.86,6.91,4.19,11530
22212,1.01,Ideal,G,VS1,62.1,54.0,6.41,6.43,3.99,7262
8906,0.41,Ideal,D,VVS1,62.3,55.0,4.78,4.75,2.97,1582
13885,1.02,Ideal,F,VS1,62.2,57.0,6.39,6.43,3.99,7836
2326,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,2822
12952,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,6793
13722,0.92,Ideal,J,VS1,62.4,56.0,6.23,6.19,3.88,3332
17878,1.54,Very Good,G,SI1,61.3,59.0,7.38,7.41,4.53,10036
16170,1.57,Ideal,F,SI1,61.1,55.0,7.55,7.53,4.61,12432
1787,0.3,Ideal,I,VS2,62.1,54.0,4.32,4.35,2.69,438
24325,1.23,Ideal,G,VVS2,62.4,55.0,6.8,6.88,4.27,9921
14389,0.23,Ideal,H,VVS1,61.1,55.0,3.98,4.01,2.44,484
9889,0.33,Ideal,G,VS2,61.4,56.1,4.42,4.45,2.73,604
18604,1.02,Premium,F,SI1,61.8,59.0,6.45,6.39,3.97,5686
25093,0.31,Ideal,G,VVS1,62.3,56.0,4.34,4.37,2.71,772
2006,0.31,Ideal,G,IF,61.9,55.0,4.35,4.38,2.7,891
19249,0.9,Good,D,SI1,63.2,62.0,6.06,6.13,3.85,4068
11506,0.73,Very Good,E,SI1,61.6,59.0,5.77,5.78,3.56,2760
26520,0.44,Ideal,E,SI2,62.0,54.0,4.9,4.94,3.05,691
13665,0.5,Premium,E,VS2,61.8,58.0,5.07,5.09,3.14,1624
3566,0.52,Ideal,G,SI2,61.1,56.0,5.19,5.22,3.18,1100
1259,1.14,Premium,G,VS2,61.2,58.0,6.75,6.71,4.12,6619
7212,0.39,Ideal,F,SI1,62.5,55.0,4.68,4.63,2.91,921
25790,0.5,Ideal,H,VS2,62.3,58.0,5.12,5.05,3.17,1400
2643,0.33,Ideal,G,VS2,62.3,55.0,4.47,4.42,2.77,743
15967,1.13,Ideal,D,VVS2,60.1,57.0,6.83,6.78,4.09,12261
1701,0.91,Premium,F,SI1,62.6,56.0,6.18,6.13,3.85,3618
8018,1.03,Ideal,E,SI1,62.0,57.0,6.47,6.44,4.0,5330
21771,1.53,Premium,G,VS1,60.2,59.0,7.5,7.45,4.5,13119
25113,0.29,Fair,D,VS2,64.7,62.0,4.14,4.11,2.67,592
17197,0.76,Ideal,F,SI1,61.4,56.0,5.88,5.92,3.62,2894
6239,2.09,Ideal,H,SI1,60.6,57.0,8.34,8.29,5.04,14383
7122,1.33,Ideal,F,IF,60.2,57.0,7.12,7.17,4.3,18435
17437,0.72,Ideal,G,SI2,60.8,57.0,5.79,5.82,3.52,2449
24732,1.52,Ideal,F,SI2,61.9,57.0,7.33,7.37,4.55,9948
6589,0.34,Ideal,H,VS1,62.2,55.0,4.47,4.49,2.79,620
14146,1.07,Very Good,D,IF,59.0,59.0,6.63,6.72,3.94,17909
25368,1.0,Premium,I,VS2,62.7,62.0,6.32,6.27,3.95,3918
5135,0.72,Ideal,F,VS2,59.5,57.0,5.91,5.86,3.5,2863
8317,0.53,Premium,H,SI2,62.5,60.0,5.18,5.16,3.23,1113
9528,1.01,Premium,F,VS2,62.1,60.0,6.43,6.36,3.97,6097
9594,0.31,Very Good,D,SI1,63.4,55.0,4.3,4.28,2.72,732
20458,1.62,Premium,G,VS1,60.7,58.0,7.62,7.54,4.6,14447
20101,1.0,Good,F,VS2,64.2,58.0,6.32,6.26,4.04,5606
15731,0.56,Ideal,F,SI1,61.1,55.9,5.33,5.35,3.26,1685
17601,1.22,Ideal,F,VS2,60.7,57.0,6.89,6.94,4.2,9568
23581,0.92,Good,D,SI1,63.6,57.0,6.14,6.09,3.89,4086
14725,1.31,Ideal,G,VS1,62.2,56.0,7.05,7.01,4.37,10071
21086,2.01,Very Good,H,VS2,60.7,56.0,8.08,8.17,4.93,18561
19575,0.92,Very Good,J,SI1,62.6,58.0,6.18,6.22,3.88,3170
5953,0.32,Premium,G,VS2,62.5,60.0,4.32,4.38,2.72,561
21857,1.51,Premium,H,VS1,62.4,60.0,7.34,7.27,4.56,10939
18557,0.7,Ideal,G,VVS2,62.1,53.0,5.71,5.75,3.56,2895
3246,1.0,Good,G,VVS2,61.6,60.0,6.34,6.38,3.92,7572
20204,1.01,Ideal,I,VS1,62.9,56.0,6.43,6.38,4.03,4118
15406,0.51,Ideal,D,SI2,62.5,55.0,5.15,5.12,3.21,1359
21080,1.06,Ideal,F,VS2,61.0,57.0,6.57,6.6,4.02,7075
17861,0.38,Premium,I,SI1,,58.0,4.67,4.72,2.84,581
20915,1.02,Very Good,F,SI1,63.5,57.0,6.4,6.35,4.05,4678
7610,0.5,Ideal,E,VS2,62.7,55.0,5.08,5.12,3.2,1451
9140,0.32,Ideal,H,VVS2,61.2,56.0,4.4,4.43,2.7,645
7752,0.53,Ideal,E,VVS2,62.4,56.0,5.15,5.17,3.22,2288
8716,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,10490
7032,0.41,Very Good,D,SI1,63.2,58.0,4.77,4.72,3.0,947
15004,0.56,Ideal,H,VS2,61.7,54.0,5.31,5.33,3.28,1427
23208,0.73,Ideal,E,VVS1,62.0,56.0,5.75,5.79,3.58,4830
8222,0.8,Very Good,E,VS1,60.7,60.0,6.0,6.09,3.67,4118
4548,0.78,Ideal,E,SI2,60.8,56.0,5.98,5.92,3.62,2340
3168,0.34,Premium,F,VS1,60.0,59.0,4.59,4.55,2.74,905
17644,1.2,Ideal,G,VS1,62.4,57.1,6.72,6.79,4.23,8698
19332,1.0,Good,E,SI1,63.1,64.0,6.31,6.25,3.96,4435
4841,0.41,Good,G,SI2,63.6,54.0,4.7,4.74,3.0,611
19318,1.01,Fair,F,VS2,66.1,61.0,6.1,6.04,4.01,4791
11729,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3795
22768,0.31,Premium,H,VVS1,60.6,59.0,4.36,4.38,2.65,707
6979,0.31,Ideal,H,VVS1,62.0,54.2,4.35,4.39,2.71,660
12631,1.51,Ideal,I,VS1,61.6,56.0,7.37,7.43,4.56,10576
17448,0.31,Premium,E,VVS1,61.5,58.0,4.35,4.37,2.68,924
7809,0.31,Good,F,VS2,63.6,54.0,4.28,4.33,2.74,583
7295,0.34,Ideal,E,VS2,62.1,54.1,4.47,4.5,2.78,758
24547,0.38,Premium,G,VS1,61.9,58.0,4.66,4.62,2.87,1069
4369,1.01,Premium,H,SI1,61.3,58.0,6.47,6.39,3.94,4513
8729,1.22,Fair,I,SI1,66.2,60.0,6.61,6.56,4.36,4099
4845,0.35,Ideal,G,IF,61.5,55.0,4.53,4.57,2.8,1001
4335,0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
15490,0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
13524,0.62,Ideal,H,VS2,61.2,54.0,5.51,5.6,3.4,1616
10422,1.11,Very Good,F,VVS1,62.5,59.0,6.59,6.63,4.13,10069
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
20273,0.78,Premium,I,SI1,60.8,60.0,5.97,5.94,3.62,2377
4328,0.34,Ideal,F,VVS1,61.6,56.0,4.5,4.53,2.78,1174
1198,0.71,Very Good,D,SI1,60.1,60.0,5.76,5.79,3.47,2921
13886,1.01,Very Good,G,VS1,63.5,59.0,6.36,6.31,4.02,6529
7839,0.25,Ideal,F,SI1,61.5,56.0,4.06,4.09,2.5,430
6201,2.22,Ideal,I,SI2,62.7,61.0,8.31,8.23,5.19,14416
24000,0.5,Ideal,F,VS2,62.0,56.0,5.07,5.11,3.15,1581
11956,0.33,Ideal,G,VVS2,61.3,56.0,4.46,4.48,2.74,730
22784,0.36,Premium,D,SI2,60.0,58.0,4.62,4.58,2.76,689
16245,0.25,Ideal,E,VVS1,61.5,55.0,4.09,4.12,2.52,705
19031,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4421
3199,1.57,Premium,J,VS1,61.3,59.0,7.47,7.44,4.57,8752
7391,1.08,Ideal,E,SI1,61.5,55.0,6.59,6.62,4.06,7672
11702,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6238
876,0.27,Ideal,I,VS2,62.1,56.0,4.14,4.18,2.58,534
6739,1.28,Ideal,G,I1,61.6,57.0,6.96,6.93,4.28,4509
1443,2.01,Ideal,G,SI1,61.6,57.0,8.08,8.0,4.95,12829
5920,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,435
274,0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,2456
19593,1.31,Very Good,I,SI2,60.9,58.0,7.03,7.07,4.29,5652
25888,0.33,Ideal,E,VVS1,61.7,56.0,4.42,4.46,2.74,984
25525,1.63,Very Good,I,SI1,62.0,54.0,7.6,7.67,4.73,9090
14442,0.4,Premium,D,VVS2,62.0,61.0,4.72,4.7,2.92,1206
14508,0.41,Good,E,SI1,63.1,57.0,4.73,4.78,3.0,705
10927,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3246
25934,1.29,Very Good,G,VS2,58.7,58.0,7.11,7.27,4.22,8684
2167,0.71,Very Good,D,VVS2,62.7,59.0,5.64,5.69,3.55,3670
10826,0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87,838
